epoch,host_mem_available_bytes,host_swap_used_bytes,parser_current_bytes,parser_peak_bytes,worker_1_current_bytes,worker_1_peak_bytes,worker_2_current_bytes,worker_2_peak_bytes,worker_3_current_bytes,worker_3_peak_bytes,worker_4_current_bytes,worker_4_peak_bytes
1788153429,3992948736,274432,13226885120,15032385536,45191168,46981120,45129728,46981120,45146112,46985216,45117440,46977024
1788153431,3946360832,274432,13004996608,15032385536,45260800,46981120,45133824,46981120,45264896,46985216,45166592,46977024
1788153434,3967959040,274432,12977704960,15032385536,45142016,46981120,45121536,46981120,45137920,46989312,45117440,46977024
1788153436,3842297856,274432,12971139072,15032385536,45252608,46981120,45182976,46981120,45207552,46989312,45125632,46977024
1788153438,3975311360,274432,13272461312,15032385536,45187072,46981120,45178880,46981120,45187072,46989312,45236224,46977024
1788153441,3965612032,274432,12996857856,15032385536,45133824,46981120,45182976,46981120,45142016,46989312,45182976,46977024
1788153443,3999232000,274432,13116334080,15032385536,45203456,46981120,45125632,46981120,45142016,46989312,45178880,46977024
1788153445,4092047360,274432,13005479936,15032385536,45129728,46981120,45178880,46981120,45142016,46989312,45264896,46977024
1788153448,4022870016,274432,13088362496,15032385536,45178880,46981120,45125632,46981120,45195264,46989312,45121536,46977024
1788153450,3968520192,274432,13279531008,15032385536,45318144,46981120,45121536,46981120,45178880,46989312,45285376,46977024
1788153452,3950641152,274432,13005885440,15032385536,45203456,46981120,45223936,46981120,45137920,46989312,45215744,46977024
1788153454,3896860672,274432,13114474496,15032385536,45133824,46981120,45125632,46981120,45277184,46989312,45133824,46977024
1788153457,3837120512,274432,13170499584,15032385536,45178880,46981120,45215744,46981120,45154304,46989312,45260800,46977024
1788153459,3734548480,274432,13181292544,15032385536,45199360,46981120,45182976,46981120,45191168,46989312,45187072,46977024
1788153461,3848220672,274432,13215170560,15032385536,45178880,46981120,45174784,46981120,45232128,46989312,45248512,46977024
1788153463,3894059008,274432,13124456448,15032385536,45182976,46981120,45121536,46981120,45137920,46989312,45191168,46977024
1788153466,3895447552,274432,13005615104,15032385536,45187072,46981120,45187072,46981120,45133824,46989312,45359104,46977024
1788153468,3983187968,274432,12977954816,15032385536,45207552,46981120,45187072,46981120,45260800,46989312,45113344,46977024
1788153470,3813154816,274432,13170626560,15032385536,45187072,46981120,45178880,46981120,45137920,46989312,45121536,46977024
1788153473,3965730816,274432,13214081024,15032385536,45174784,46981120,45187072,46981120,45137920,46989312,45182976,46977024
1788153475,3885846528,274432,13005541376,15032385536,45240320,46981120,45150208,46981120,45137920,46989312,45113344,46977024
1788153477,3663699968,274432,13033336832,15032385536,45178880,46981120,45187072,46981120,45195264,46989312,45125632,46977024
1788153480,3884666880,274432,13169209344,15032385536,45182976,46981120,45174784,46981120,45187072,46989312,45146112,46977024
1788153482,3870842880,274432,13155348480,15032385536,45121536,46981120,45174784,46981120,45207552,46989312,45117440,46977024
1788153484,3863412736,274432,13367103488,15032385536,45178880,46981120,45121536,46981120,45215744,46989312,45166592,46977024
1788153487,3684679680,274432,13238325248,15032385536,45133824,46981120,45129728,46981120,45146112,46989312,45166592,46977024
1788153489,3639201792,274432,13076283392,15032385536,45256704,46981120,45129728,46981120,45133824,46989312,45187072,46977024
1788153491,3949686784,274432,13150040064,15032385536,45125632,46981120,45428736,46981120,45252608,46989312,45174784,46977024
1788153494,3809665024,274432,13084577792,15032385536,45133824,46981120,45178880,46981120,45260800,46989312,45166592,46977024
1788153496,3860733952,274432,13161508864,15032385536,45137920,46981120,45121536,46981120,45187072,46989312,45125632,46977024
1788153498,3876986880,274432,12992540672,15032385536,45178880,46981120,45191168,46981120,45133824,46989312,45174784,46977024
1788153501,3753586688,274432,13273378816,15032385536,45129728,46981120,45133824,46981120,45293568,46989312,45121536,46977024
1788153503,3859808256,274432,13164355584,15032385536,45187072,46981120,45244416,46981120,45248512,46989312,45174784,46977024
1788153505,3780435968,274432,13173489664,15032385536,45178880,46981120,45170688,46981120,45268992,46989312,45166592,46977024
1788153507,3793108992,274432,13341839360,15032385536,45178880,46981120,45195264,46981120,45268992,46989312,45203456,46977024
1788153510,3900682240,274432,13257187328,15032385536,45174784,46981120,45133824,46981120,45133824,46989312,45178880,46977024
1788153512,3702751232,274432,13177622528,15032385536,45129728,46981120,45121536,46981120,45432832,46989312,45129728,46977024
1788153514,3816710144,274432,13120188416,15032385536,45187072,46981120,45203456,46981120,45142016,46989312,45121536,46977024
1788153516,3787079680,274432,13177614336,15032385536,45133824,46981120,45174784,46981120,45137920,46989312,45113344,46977024
1788153519,3847127040,274432,13225046016,15032385536,45277184,46981120,45129728,46981120,45342720,46989312,45125632,46977024
1788153521,3807309824,274432,13290467328,15032385536,45129728,46981120,45363200,46981120,45199360,46989312,45309952,46977024
1788153524,3773177856,274432,13344595968,15032385536,45121536,46981120,45133824,46981120,45191168,46989312,45240320,46977024
