epoch,host_mem_available_bytes,host_swap_used_bytes,parser_current_bytes,parser_peak_bytes,worker_1_current_bytes,worker_1_peak_bytes,worker_2_current_bytes,worker_2_peak_bytes,worker_3_current_bytes,worker_3_peak_bytes,worker_4_current_bytes,worker_4_peak_bytes
1788153129,6463008768,0,10877984768,13226078208,45166592,46854144,45191168,46968832,45297664,46960640,45146112,49115136
1788153131,6478258176,0,10979192832,13226078208,45117440,46854144,45174784,46968832,45211648,46960640,45174784,49115136
1788153133,6461394944,0,10841636864,13226078208,45121536,46854144,45117440,46968832,45109248,46960640,45170688,49115136
1788153135,6495965184,0,10801258496,13226078208,45170688,46854144,45154304,46968832,45162496,46960640,45117440,49115136
1788153137,6163206144,0,11142090752,13226078208,45195264,46854144,45166592,46968832,45285376,46960640,45182976,49115136
1788153139,5913890816,0,11427975168,13226078208,45117440,46854144,45158400,46968832,45117440,46960640,45133824,49115136
1788153141,5889888256,0,11448238080,13226078208,45166592,46854144,45166592,46968832,45117440,46960640,45113344,49115136
1788153143,5854126080,0,11478286336,13226078208,45170688,46854144,45166592,46968832,45191168,46960640,45178880,49115136
1788153146,5777612800,0,11561058304,13226078208,45236224,46854144,45142016,46968832,45117440,46960640,45121536,49115136
1788153148,5669789696,0,11651223552,13226078208,45162496,46854144,45187072,46968832,45109248,46960640,45125632,49115136
1788153150,5521543168,0,11698360320,13226078208,45117440,46854144,45109248,46968832,45170688,46960640,45121536,49115136
1788153152,5429084160,0,11839844352,13226078208,45166592,46854144,45166592,46968832,45424640,46964736,45117440,49115136
1788153154,5299130368,0,12026294272,13226078208,45236224,46854144,45162496,46968832,45158400,46964736,45117440,49115136
1788153156,5208158208,0,12095561728,13226078208,45232128,46854144,45117440,46968832,45252608,49393664,45178880,49115136
1788153158,4943994880,0,12299563008,13226078208,45133824,46854144,45117440,46968832,45121536,49393664,45191168,49115136
1788153160,4935925760,0,12350283776,13226078208,45105152,46854144,45170688,46968832,45187072,49393664,45166592,49115136
1788153162,4612792320,0,12626976768,13226078208,45170688,46854144,45117440,46968832,45191168,49393664,45121536,49115136
1788153164,4402327552,0,12806414336,13226078208,45191168,46854144,45260800,46968832,45117440,49393664,45121536,49115136
1788153166,4183801856,0,13129920512,13226078208,45223936,46899200,45174784,46968832,45121536,49393664,45166592,49115136
1788153169,4176654336,0,13130092544,13240520704,45174784,46899200,45158400,46968832,45174784,49393664,45232128,49115136
1788153171,4155330560,0,13022146560,13346119680,45105152,46899200,45174784,46968832,45125632,49393664,45182976,49115136
1788153173,4181753856,0,13097648128,13402550272,45170688,46899200,45486080,46968832,45244416,49393664,45260800,49115136
1788153175,4125601792,0,13022093312,13402550272,45121536,46899200,45117440,46968832,45166592,49393664,45293568,49115136
1788153178,4168445952,0,13237911552,13454213120,45211648,46899200,45154304,46968832,45113344,49393664,45281280,49115136
1788153180,3822403584,0,13354307584,13537562624,45428736,46899200,45256704,46968832,45166592,49393664,45166592,49115136
1788153182,3665563648,0,13395775488,13671059456,45166592,46899200,45109248,46968832,45219840,49393664,45125632,49115136
1788153184,3802304512,0,13348179968,13680177152,45359104,46899200,45105152,46968832,45170688,49393664,45228032,49115136
1788153187,3919302656,0,13459030016,13680709632,45109248,46899200,45166592,46968832,45170688,49393664,45174784,49115136
1788153189,3821015040,0,13348405248,13680709632,45109248,46899200,45174784,46968832,45285376,49393664,45248512,49115136
1788153191,3885948928,0,13569236992,13680709632,45182976,46899200,45133824,46968832,45211648,49393664,45199360,49115136
1788153194,3923333120,0,13348143104,13680709632,45199360,46899200,45113344,46968832,45121536,49393664,45314048,49561600
1788153196,3858898944,0,13348081664,13680709632,45203456,46899200,45191168,46968832,45109248,49393664,45203456,49561600
1788153198,3759300608,0,13585309696,13687922688,45109248,46899200,45244416,46968832,45195264,49393664,45195264,49561600
1788153201,3907604480,0,13348425728,13789679616,45162496,46899200,45113344,46968832,45109248,49393664,45264896,49561600
1788153203,3733393408,0,13348474880,13789679616,45166592,46919680,45486080,46968832,45121536,49393664,45113344,49561600
1788153205,3909013504,0,13348130816,13791010816,45187072,46919680,45547520,46968832,45174784,49393664,45121536,49561600
1788153208,3928236032,0,13458505728,13791010816,45109248,46919680,45232128,46968832,45178880,49393664,45199360,49561600
1788153210,3776929792,0,13384253440,13791010816,45166592,46919680,45105152,46968832,45424640,49393664,45191168,49561600
1788153212,3882971136,0,13348384768,13791010816,45166592,46919680,45170688,46968832,45109248,49393664,45187072,49561600
1788153215,3904995328,0,13347889152,13791010816,45281280,46919680,45113344,46968832,45170688,49393664,45178880,49561600
1788153217,3934978048,0,13438562304,13791010816,45109248,46919680,45117440,46968832,45129728,49393664,45203456,49561600
1788153219,3843104768,0,13348425728,13791010816,45162496,46919680,45162496,46968832,45121536,49393664,45174784,49561600
1788153221,3787726848,0,13348139008,13791010816,45170688,46919680,45170688,46968832,45342720,49393664,45191168,49561600
1788153224,3881246720,0,13348663296,13791010816,45174784,46919680,45166592,46968832,45166592,49393664,45113344,49561600
1788153226,3851845632,0,13348462592,13791010816,45109248,46919680,45166592,46968832,45158400,49393664,45133824,49561600
1788153228,3794706432,0,13348347904,13791010816,45264896,46919680,45162496,46968832,45109248,49393664,45174784,49561600
1788153230,3924500480,0,13549232128,13791010816,45109248,46919680,45170688,46968832,45166592,49393664,45416448,49561600
1788153233,3650678784,0,13358227456,13791010816,45166592,46919680,45162496,46968832,45191168,49393664,45125632,49561600
1788153235,3852746752,0,13546082304,13791010816,45219840,46919680,45162496,46968832,45166592,49393664,45264896,49561600
1788153237,3889504256,0,13390589952,13791010816,45158400,46919680,45174784,46968832,45191168,49393664,45477888,49561600
1788153239,3831709696,0,13364715520,13791010816,45178880,46919680,45158400,46968832,45162496,49393664,45182976,49561600
1788153242,3938738176,0,13362028544,13791010816,45105152,46919680,45162496,46968832,45166592,49393664,45178880,49561600
1788153244,3890851840,0,13320769536,13791010816,45170688,46919680,45109248,46968832,45244416,49393664,45125632,49561600
1788153246,3976359936,0,13407133696,13791010816,45174784,46919680,45162496,46968832,45113344,49393664,45121536,49561600
1788153249,3868000256,0,13360541696,13791010816,45166592,46919680,45113344,46968832,45109248,49393664,45187072,49561600
1788153251,3866914816,0,13363195904,13791010816,45187072,46919680,45174784,46968832,45191168,49393664,45166592,49561600
1788153253,3950653440,0,13451079680,13791010816,45105152,46919680,45113344,46968832,45113344,49393664,45129728,49561600
1788153255,3728179200,0,13474635776,13791010816,45273088,46919680,45109248,46968832,45121536,49393664,45182976,49561600
1788153258,3730628608,0,13447827456,13791010816,45162496,46919680,45109248,46968832,45166592,49393664,45137920,49561600
1788153260,3953655808,0,13404856320,13791010816,45191168,46919680,45174784,46968832,45117440,49393664,45187072,49561600
1788153263,3673468928,0,13405171712,13791010816,45158400,46919680,45162496,46968832,45182976,49393664,45191168,49561600
1788153265,3654606848,0,13544914944,13791010816,45182976,46919680,45105152,46968832,45113344,49393664,45182976,49561600
1788153267,3679334400,0,13572366336,13815746560,45158400,46919680,45174784,46968832,45109248,49393664,45178880,49561600
1788153269,3711528960,0,13770919936,13907009536,45244416,46919680,45105152,46968832,45117440,49840128,45170688,49561600
1788153271,3696791552,0,13766619136,13953400832,45162496,46919680,45121536,46968832,45166592,49840128,45285376,49561600
1788153274,4060024832,0,13279813632,13953400832,45191168,46919680,45158400,46968832,45146112,49840128,45129728,49561600
