timestamp,monotonic_s,container_memory_bytes,container_memory_peak_bytes,container_anon_bytes,container_file_bytes,container_swap_bytes,container_swap_peak_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_used_bytes,pids_current,cpu_usage_usec,cpu_user_usec,cpu_system_usec,oom_events,oom_kill_events
2026-08-31T02:42:41.105272+00:00,50.053,2097745920,2460475392,2013433856,55599104,0,0,13894017024,25769799680,12288,40,88606259,83578161,5028098,0,0
2026-08-31T02:42:42.106139+00:00,51.054,2097745920,2460475392,2013437952,55599104,0,0,13907554304,25769799680,12288,40,90183825,85154836,5028989,0,0
2026-08-31T02:42:43.107095+00:00,52.055,2253840384,2460475392,2167873536,55599104,0,0,13750947840,25769799680,12288,40,91974950,86810507,5164443,0,0
2026-08-31T02:42:44.107998+00:00,53.056,2405629952,2460475392,2319392768,55599104,0,0,13601931264,25769799680,12288,40,94369201,88924378,5444822,0,0
2026-08-31T02:42:45.109090+00:00,54.057,2647244800,2667474944,2560516096,55599104,0,0,13372633088,25769799680,12288,40,96376980,90656139,5720841,0,0
2026-08-31T02:42:46.109959+00:00,55.058,2818371584,2828984320,2730917888,56000512,0,0,13206773760,25769799680,12288,40,98404073,92479868,5924204,0,0
2026-08-31T02:42:47.110821+00:00,56.059,2818375680,2828984320,2730971136,56000512,0,0,13208539136,25769799680,12288,40,100405486,94480811,5924675,0,0
2026-08-31T02:42:48.111869+00:00,57.060,2818375680,2828984320,2731012096,56000512,0,0,13209317376,25769799680,12288,40,102405642,96480815,5924826,0,0
2026-08-31T02:42:49.113181+00:00,58.061,2818121728,2836463616,2731044864,56000512,0,0,13183877120,25769799680,12288,40,104406471,98457496,5948975,0,0
2026-08-31T02:42:50.114441+00:00,59.063,2818383872,2836463616,2731081728,56000512,0,0,13185286144,25769799680,12288,40,106413275,100460462,5952812,0,0
2026-08-31T02:42:51.115853+00:00,60.064,2821914624,2836496384,2735263744,56000512,0,0,13186400256,25769799680,12288,40,108414655,102453865,5960790,0,0
2026-08-31T02:42:52.117462+00:00,61.066,2779611136,2911629312,2696351744,56000512,0,0,13235847168,25769799680,12288,40,110445096,104376605,6068491,0,0
2026-08-31T02:42:53.118428+00:00,62.067,2646175744,2911629312,2562580480,56000512,0,0,13365211136,25769799680,12288,40,112504572,106368491,6136080,0,0
2026-08-31T02:42:54.119358+00:00,63.068,2646302720,2911629312,2562658304,56000512,0,0,13360877568,25769799680,12288,40,114557748,108297615,6260132,0,0
2026-08-31T02:42:55.120503+00:00,64.069,2646650880,2911629312,2562953216,56000512,0,0,13362528256,25769799680,12288,40,116590024,110197899,6392125,0,0
2026-08-31T02:42:56.121477+00:00,65.070,2646929408,2911629312,2562998272,56000512,0,0,13353746432,25769799680,12288,40,118560458,112039131,6521326,0,0
2026-08-31T02:42:57.122484+00:00,66.071,2646904832,2911629312,2563018752,56000512,0,0,13360783360,25769799680,12288,40,120426283,113865229,6561054,0,0
2026-08-31T02:42:58.123384+00:00,67.072,2667446272,2911629312,2583343104,56000512,0,0,13341458432,25769799680,12288,40,122219522,115316014,6903508,0,0
2026-08-31T02:42:59.124471+00:00,68.073,2762874880,2911629312,2678759424,56000512,0,0,13236207616,25769799680,12288,40,124240294,117156600,7083693,0,0
2026-08-31T02:43:00.129550+00:00,69.078,2844958720,3113959424,2760798208,56000512,0,0,13147009024,25769799680,12288,40,126265214,118849958,7415255,0,0
2026-08-31T02:43:01.130524+00:00,70.079,3187023872,3187105792,3099774976,56000512,0,0,12815486976,25769799680,12288,40,128269082,120475108,7793973,0,0
2026-08-31T02:43:02.131399+00:00,71.080,3041546240,3266961408,2955984896,56000512,0,0,12942721024,25769799680,12288,40,130279333,122325996,7953337,0,0
2026-08-31T02:43:03.132314+00:00,72.080,3254153216,3349000192,3168382976,56000512,0,0,12743974912,25769799680,12288,40,132216895,123859840,8357055,0,0
2026-08-31T02:43:04.133262+00:00,73.081,3094605824,3396206592,3008831488,56000512,0,0,12909662208,25769799680,12288,40,134244208,125567697,8676510,0,0
2026-08-31T02:43:05.134166+00:00,74.082,3093983232,3396206592,3008430080,56000512,0,0,12896763904,25769799680,12288,40,136222871,127430692,8792178,0,0
2026-08-31T02:43:06.135212+00:00,75.083,3225403392,3396206592,3139444736,56000512,0,0,12755959808,25769799680,12288,40,138229930,129037629,9192300,0,0
2026-08-31T02:43:07.136151+00:00,76.084,3335380992,3396206592,3249516544,56000512,0,0,12678471680,25769799680,12288,40,140229142,130721943,9507199,0,0
2026-08-31T02:43:08.137313+00:00,77.085,3259584512,3470323712,3173752832,56000512,0,0,12727046144,25769799680,12288,40,142247605,132440169,9807435,0,0
2026-08-31T02:43:09.138286+00:00,78.086,3257442304,3470323712,3171598336,56000512,0,0,12722421760,25769799680,12288,40,144245459,134321594,9923865,0,0
2026-08-31T02:43:10.139337+00:00,79.088,3363295232,3471843328,3277447168,56000512,0,0,12615168000,25769799680,12288,40,146242421,135999261,10243159,0,0
2026-08-31T02:43:11.140327+00:00,80.089,3257389056,3471843328,3171741696,56000512,0,0,12694282240,25769799680,12288,40,148248431,137802614,10445817,0,0
2026-08-31T02:43:12.141311+00:00,81.089,3187597312,3471843328,3101155328,56000512,0,0,12798205952,25769799680,12288,40,150270964,139706386,10564577,0,0
2026-08-31T02:43:13.142423+00:00,82.091,3187519488,3471843328,3100983296,56000512,0,0,12795232256,25769799680,12288,40,152271072,141657798,10613273,0,0
2026-08-31T02:43:14.143399+00:00,83.092,3187933184,3471843328,3101446144,56000512,0,0,12814024704,25769799680,12288,40,154068043,143354687,10713355,0,0
2026-08-31T02:43:15.144366+00:00,84.093,3190550528,3471843328,3103776768,56344576,0,0,12818395136,25769799680,12288,40,155073387,144351857,10721530,0,0
2026-08-31T02:43:16.145592+00:00,85.094,3192385536,3471843328,3104653312,57229312,0,0,12823891968,25769799680,12288,40,156071136,145349605,10721530,0,0
2026-08-31T02:43:17.146531+00:00,86.095,3194445824,3471843328,3106127872,57655296,0,0,12840939520,25769799680,12288,40,157428258,146698874,10729383,0,0
