timestamp,monotonic_s,container_memory_bytes,container_memory_peak_bytes,container_anon_bytes,container_file_bytes,container_swap_bytes,container_swap_peak_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_used_bytes,pids_current,cpu_usage_usec,cpu_user_usec,cpu_system_usec,oom_events,oom_kill_events
2026-08-31T02:32:37.769184+00:00,77.078,3983474688,4093788160,2822619136,1100345344,0,0,13107101696,25769799680,0,51,129151369,120320508,8830860,0,0
2026-08-31T02:32:38.769987+00:00,78.079,3794337792,4172722176,2633482240,1100345344,0,0,13140144128,25769799680,0,51,131151392,122116990,9034402,0,0
2026-08-31T02:32:39.770822+00:00,79.080,3870986240,4172722176,2707030016,1100345344,0,0,13198626816,25769799680,0,51,133150567,123936446,9214121,0,0
2026-08-31T02:32:40.771715+00:00,80.081,3931070464,4172722176,2769956864,1100345344,0,0,13140938752,25769799680,0,51,135147419,125540684,9606734,0,0
2026-08-31T02:32:41.772661+00:00,81.082,3823902720,4172722176,2662445056,1100345344,0,0,13244203008,25769799680,0,51,137141631,127406473,9735158,0,0
2026-08-31T02:32:42.773593+00:00,82.083,3938701312,4172722176,2777112576,1100345344,0,0,13061722112,25769799680,0,51,139106580,129107204,9999375,0,0
2026-08-31T02:32:43.774560+00:00,83.084,3846160384,4172722176,2683629568,1100345344,0,0,13140811776,25769799680,0,51,141123440,130956002,10167437,0,0
2026-08-31T02:32:44.775507+00:00,84.085,3846553600,4172722176,2684092416,1100345344,0,0,13142597632,25769799680,0,51,143116079,132881252,10234826,0,0
2026-08-31T02:32:45.776472+00:00,85.086,3807387648,4172722176,2646151168,1100345344,0,0,13200654336,25769799680,0,51,145118327,134843463,10274863,0,0
2026-08-31T02:32:46.777275+00:00,86.087,3807117312,4172722176,2644086784,1100345344,0,0,13235138560,25769799680,0,51,147139237,136744331,10394905,0,0
2026-08-31T02:32:47.778067+00:00,87.087,3811454976,4172722176,2648219648,1100345344,0,0,13270949888,25769799680,0,51,149141929,138685800,10456129,0,0
2026-08-31T02:32:48.778804+00:00,88.088,3813511168,4172722176,2650361856,1100349440,0,0,13269360640,25769799680,0,51,150245383,139777094,10468288,0,0
2026-08-31T02:32:49.779747+00:00,89.089,3816919040,4172722176,2652639232,1101324288,0,0,13264773120,25769799680,0,51,151246175,140769902,10476272,0,0
2026-08-31T02:32:50.780739+00:00,90.090,3568570368,4172722176,2404347904,1101733888,0,0,13466173440,25769799680,0,51,152431757,141931720,10500036,0,0
2026-08-31T02:32:51.781833+00:00,91.091,3548487680,4172722176,2404356096,1082900480,0,0,13521035264,25769799680,0,51,152711648,142175323,10536325,0,0
2026-08-31T02:32:52.782798+00:00,92.092,3548487680,4172722176,2404356096,1082900480,0,0,13531623424,25769799680,0,51,152714272,142177765,10536506,0,0
2026-08-31T02:32:53.783734+00:00,93.093,3548487680,4172722176,2404356096,1082900480,0,0,13537980416,25769799680,0,51,152717148,142180641,10536506,0,0
2026-08-31T02:32:54.784650+00:00,94.094,3548483584,4172722176,2404356096,1082900480,0,0,13543895040,25769799680,0,51,152720078,142183571,10536506,0,0
2026-08-31T02:32:55.785547+00:00,95.095,3548483584,4172722176,2404356096,1082900480,0,0,13553180672,25769799680,0,51,152722889,142186382,10536506,0,0
2026-08-31T02:32:56.786625+00:00,96.096,3548483584,4172722176,2404356096,1082900480,0,0,13556215808,25769799680,0,51,152725691,142186382,10539308,0,0
2026-08-31T02:32:57.787674+00:00,97.097,3548483584,4172722176,2404356096,1082900480,0,0,13587927040,25769799680,0,51,152728567,142186382,10542184,0,0
2026-08-31T02:32:58.788669+00:00,98.098,3548483584,4172722176,2404356096,1082900480,0,0,13600661504,25769799680,0,51,152731428,142187386,10544042,0,0
2026-08-31T02:32:59.789654+00:00,99.099,3548483584,4172722176,2404356096,1082900480,0,0,13600661504,25769799680,0,51,152734229,142190187,10544042,0,0
2026-08-31T02:33:00.790706+00:00,100.100,3548483584,4172722176,2404356096,1082900480,0,0,13600661504,25769799680,0,51,152737321,142193278,10544042,0,0
2026-08-31T02:33:01.791680+00:00,101.101,3548483584,4172722176,2404356096,1082900480,0,0,13600661504,25769799680,0,51,152740212,142196170,10544042,0,0
2026-08-31T02:33:02.792617+00:00,102.102,3548483584,4172722176,2404356096,1082900480,0,0,13600403456,25769799680,0,51,152743138,142199096,10544042,0,0
2026-08-31T02:33:03.793534+00:00,103.103,3548483584,4172722176,2404356096,1082900480,0,0,13610889216,25769799680,0,51,152745950,142201908,10544042,0,0
2026-08-31T02:33:04.794373+00:00,104.104,3548483584,4172722176,2404356096,1082900480,0,0,13610889216,25769799680,0,51,152748917,142204875,10544042,0,0
2026-08-31T02:33:05.795339+00:00,105.105,3548483584,4172722176,2404356096,1082900480,0,0,13610889216,25769799680,0,51,152751730,142207688,10544042,0,0
2026-08-31T02:33:06.796443+00:00,106.106,3548483584,4172722176,2404356096,1082900480,0,0,13610889216,25769799680,0,51,152754483,142210441,10544042,0,0
2026-08-31T02:33:07.797600+00:00,107.107,3548483584,4172722176,2404356096,1082900480,0,0,13610889216,25769799680,0,51,152757314,142213272,10544042,0,0
2026-08-31T02:33:08.798662+00:00,108.108,3548483584,4172722176,2404356096,1082900480,0,0,13610889216,25769799680,0,51,152760164,142216073,10544090,0,0
2026-08-31T02:33:09.799829+00:00,109.109,3548483584,4172722176,2404356096,1082900480,0,0,13610631168,25769799680,0,51,152763013,142218725,10544287,0,0
2026-08-31T02:33:10.800777+00:00,110.110,3548483584,4172722176,2404356096,1082900480,0,0,13619281920,25769799680,0,51,152766147,142221860,10544287,0,0
2026-08-31T02:33:11.801931+00:00,111.111,3548483584,4172722176,2404356096,1082900480,0,0,13619023872,25769799680,0,51,152769090,142224660,10544430,0,0
2026-08-31T02:33:12.802917+00:00,112.112,3548483584,4172722176,2404356096,1082900480,0,0,13619023872,25769799680,0,51,152771990,142227559,10544430,0,0
2026-08-31T02:33:13.804041+00:00,113.113,3548483584,4172722176,2404356096,1082900480,0,0,13619023872,25769799680,0,51,152774953,142230395,10544558,0,0
2026-08-31T02:33:14.805212+00:00,114.115,3548483584,4172722176,2404356096,1082900480,0,0,13617225728,25769799680,0,51,152777927,142233369,10544558,0,0
2026-08-31T02:33:15.806341+00:00,115.116,3548483584,4172722176,2404356096,1082900480,0,0,13617512448,25769799680,0,51,152780877,142236318,10544558,0,0
2026-08-31T02:33:16.807397+00:00,116.117,3548483584,4172722176,2404356096,1082900480,0,0,13617254400,25769799680,0,51,152783839,142239220,10544619,0,0
2026-08-31T02:33:17.808393+00:00,117.118,3548483584,4172722176,2404356096,1082900480,0,0,13617254400,25769799680,0,51,152786905,142242075,10544830,0,0
2026-08-31T02:33:18.809676+00:00,118.119,3548483584,4172722176,2404356096,1082900480,0,0,13617254400,25769799680,0,51,152789916,142245085,10544830,0,0
2026-08-31T02:33:19.810803+00:00,119.120,3548483584,4172722176,2404356096,1082900480,0,0,13617254400,25769799680,0,51,152792884,142247917,10544966,0,0
2026-08-31T02:33:20.811739+00:00,120.121,3548483584,4172722176,2404356096,1082900480,0,0,13617254400,25769799680,0,51,152796223,142251026,10545197,0,0
2026-08-31T02:33:21.812744+00:00,121.122,3590770688,4172722176,2424336384,1102442496,0,0,13523308544,25769799680,0,51,153620558,143014227,10606331,0,0
2026-08-31T02:33:22.813819+00:00,122.123,3749105664,4172722176,2582310912,1102442496,0,0,13368344576,25769799680,0,51,154624202,143910115,10714086,0,0
2026-08-31T02:33:23.814748+00:00,123.124,4373667840,4373667840,3205685248,1102442496,0,0,12736446464,25769799680,0,51,155623073,144480574,11142498,0,0
2026-08-31T02:33:24.815590+00:00,124.125,4416192512,4582203392,3248246784,1102442496,0,0,12265308160,25769799680,0,51,156913013,145116735,11796277,0,0
2026-08-31T02:33:25.816480+00:00,125.126,4471517184,4582203392,3303538688,1102442496,0,0,12216905728,25769799680,0,51,158911737,147031945,11879791,0,0
2026-08-31T02:33:26.817598+00:00,126.127,4525400064,4582203392,3357302784,1102442496,0,0,12188299264,25769799680,0,51,160905268,148949754,11955514,0,0
2026-08-31T02:33:27.818877+00:00,127.128,4579274752,4582203392,3411066880,1102442496,0,0,12170735616,25769799680,0,51,162904974,150877874,12027100,0,0
2026-08-31T02:33:28.820010+00:00,128.129,4451016704,4582203392,3283058688,1102442496,0,0,12306915328,25769799680,0,51,164895380,152776756,12118624,0,0
2026-08-31T02:33:29.821467+00:00,129.131,4532838400,4582203392,3358203904,1102442496,0,0,12257226752,25769799680,0,51,166895787,154713523,12182264,0,0
2026-08-31T02:33:30.822464+00:00,130.132,4522541056,4582203392,3352403968,1102442496,0,0,12294516736,25769799680,0,51,168897752,156632008,12265744,0,0
2026-08-31T02:33:31.823568+00:00,131.133,4486774784,4582203392,3314311168,1102442496,0,0,12347654144,25769799680,0,51,170899007,158557540,12341467,0,0
2026-08-31T02:33:32.824561+00:00,132.134,4467736576,4582203392,3299631104,1102442496,0,0,12436750336,25769799680,0,51,172876737,160484106,12392631,0,0
2026-08-31T02:33:33.825520+00:00,133.135,4512743424,4582203392,3344576512,1102442496,0,0,12396199936,25769799680,0,51,174880673,162384098,12496574,0,0
2026-08-31T02:33:34.826510+00:00,134.136,4453814272,4594987008,3285925888,1102442496,0,0,12460376064,25769799680,0,51,176877603,164293017,12584585,0,0
2026-08-31T02:33:35.827429+00:00,135.137,4453965824,4594987008,3285925888,1102442496,0,0,12477550592,25769799680,0,51,178868506,166216354,12652151,0,0
2026-08-31T02:33:36.828357+00:00,136.138,4494581760,4594987008,3324018688,1102442496,0,0,12441735168,25769799680,0,51,180866545,168178355,12688190,0,0
2026-08-31T02:33:37.829677+00:00,137.139,4441444352,4600000512,3272949760,1102442496,0,0,12526510080,25769799680,0,51,182866407,170074537,12791870,0,0
2026-08-31T02:33:38.830691+00:00,138.140,4454211584,4600000512,3285925888,1102442496,0,0,12516462592,25769799680,0,51,184863812,171988185,12875626,0,0
2026-08-31T02:33:39.831600+00:00,139.141,4441186304,4600000512,3272949760,1102442496,0,0,12535369728,25769799680,0,51,186843954,173836612,13007341,0,0
2026-08-31T02:33:40.832537+00:00,140.142,4481912832,4600000512,3313778688,1102442496,0,0,12537827328,25769799680,0,51,188843471,175760492,13082978,0,0
2026-08-31T02:33:41.833423+00:00,141.143,4512436224,4600000512,3344576512,1102442496,0,0,12490805248,25769799680,0,51,190841502,177634393,13207108,0,0
2026-08-31T02:33:42.834397+00:00,142.144,4524589056,4600000512,3356659712,1102442496,0,0,12494114816,25769799680,0,51,192837858,179562785,13275072,0,0
2026-08-31T02:33:43.835267+00:00,143.145,4524429312,4600000512,3356659712,1102442496,0,0,12489523200,25769799680,0,51,194824452,181437782,13386670,0,0
2026-08-31T02:33:44.836206+00:00,144.146,4537647104,4600000512,3370098688,1102442496,0,0,12489900032,25769799680,0,51,196824780,183362407,13462372,0,0
2026-08-31T02:33:45.837202+00:00,145.147,4521422848,4600000512,3353460736,1102442496,0,0,12509167616,25769799680,0,51,198815008,185276801,13538206,0,0
2026-08-31T02:33:46.838312+00:00,146.148,4481552384,4600000512,3313778688,1102442496,0,0,12582494208,25769799680,0,51,200817298,187190984,13626314,0,0
2026-08-31T02:33:47.839545+00:00,147.149,4512309248,4600000512,3344576512,1102442496,0,0,12557209600,25769799680,0,51,202815210,189117084,13698125,0,0
2026-08-31T02:33:48.840464+00:00,148.150,4512362496,4600000512,3344576512,1102442496,0,0,12581826560,25769799680,0,51,204808703,190994767,13813936,0,0
2026-08-31T02:33:49.841446+00:00,149.151,4471209984,4600000512,3303538688,1102442496,0,0,12613218304,25769799680,0,51,206812652,192946777,13865874,0,0
2026-08-31T02:33:50.842245+00:00,150.152,4512260096,4600000512,3344576512,1102442496,0,0,12578381824,25769799680,0,51,208804767,194803154,14001612,0,0
2026-08-31T02:33:51.845496+00:00,151.155,4533305344,4600000512,3365482496,1102442496,0,0,12570988544,25769799680,0,51,210467955,196406438,14061516,0,0
2026-08-31T02:33:52.846366+00:00,152.156,4785573888,4884959232,3617230848,1102442496,0,0,12327325696,25769799680,0,51,212455232,198041599,14413632,0,0
2026-08-31T02:33:53.847484+00:00,153.157,4686467072,4884959232,3518111744,1102442496,0,0,12383318016,25769799680,0,51,214456901,199919166,14537734,0,0
2026-08-31T02:33:54.848759+00:00,154.158,4430204928,4884959232,3262464000,1102442496,0,0,12627857408,25769799680,0,51,216459061,201917275,14541785,0,0
2026-08-31T02:33:55.849964+00:00,155.159,4430184448,4884959232,3262451712,1102442496,0,0,12633227264,25769799680,0,51,218468734,203918918,14549816,0,0
2026-08-31T02:33:56.850947+00:00,156.160,4430184448,4884959232,3262451712,1102442496,0,0,12635111424,25769799680,0,51,220451989,205902172,14549816,0,0
2026-08-31T02:33:57.851870+00:00,157.161,4430118912,4884959232,3262439424,1102442496,0,0,12645134336,25769799680,0,51,222455580,207890538,14565041,0,0
2026-08-31T02:33:58.852784+00:00,158.162,4439646208,4884959232,3272069120,1102442496,0,0,12639289344,25769799680,0,51,224456501,209795160,14661341,0,0
